HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.vid_url,Answer.answer,Approve,Reject 
3GV1I4SEO92JX6TCACLBUEQB22JL67,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3BWI6RSP7HMRIKVJ2281BHV9ZW0E7W,A1A8MV3CZHDADG,Submitted,Mon Aug 21 15:12:16 PDT 2017,Mon Aug 21 15:14:46 PDT 2017,Mon Aug 28 15:14:46 PDT 2017,,,,150,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_022.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":4.71,""start_time"":2.11},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":18.9,""start_time"":12.49},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":26.17,""start_time"":22.35}]}]",x,
3GV1I4SEO92JX6TCACLBUEQB22JL67,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3H7XDTSHKD44SDSBG56130F254AGW5,A2VVA21VWJ11ZW,Submitted,Mon Aug 21 19:48:03 PDT 2017,Mon Aug 21 19:48:42 PDT 2017,Mon Aug 28 19:48:42 PDT 2017,,,,39,100% (50/50),100% (50/50),100% (50/50),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_022.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":5.94,""start_time"":2.3},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":19.78,""start_time"":12.89},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":26.18,""start_time"":23.38}]}]",x,
3GV1I4SEO92JX6TCACLBUEQB22JL67,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3RSDURM96BZAX4RKPBY1OUF63VREYF,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 17:42:57 PDT 2017,Mon Aug 21 17:45:46 PDT 2017,Mon Aug 28 17:45:46 PDT 2017,,,,169,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_022.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":4.9,""start_time"":2.15},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":19.05,""start_time"":12.73},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":26.41,""start_time"":22.95}]}]",x,
3GV1I4SEO92JX6TCACLBUEQB22JL67,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3V0Z7YWSIZD1YUKZRGGGFU2NOBQ2VJ,A3IHT5UF89EJAG,Submitted,Mon Aug 21 15:45:32 PDT 2017,Mon Aug 21 15:47:46 PDT 2017,Mon Aug 28 15:47:46 PDT 2017,,,,134,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/cYkUl8MrXgA_022.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":5.18,""start_time"":1.04},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":19.63,""start_time"":12.03},{""cam_view"":""front"",""slow_motion"":true,""stop_time"":26.63,""start_time"":22.08}]}]",x,
3OWZNK3RYL2YYVX5WO19VO5IZOB2U2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,33TIN5LC05NT2803H0IFWGEVCZFY9V,A2V8LLZRTOP79S,Submitted,Mon Aug 21 20:55:50 PDT 2017,Mon Aug 21 21:11:53 PDT 2017,Mon Aug 28 21:11:53 PDT 2017,,,,963,100% (5/5),100% (5/5),100% (5/5),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/sexZ6VnZ9yc_020.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":20.34,""start_time"":17.88},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":39.01,""start_time"":31.6}]}]",x,
3OWZNK3RYL2YYVX5WO19VO5IZOB2U2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,34YB12FSQZ18N1YXC30EU2DB72WMGK,A2VVA21VWJ11ZW,Submitted,Mon Aug 21 19:54:43 PDT 2017,Mon Aug 21 19:55:40 PDT 2017,Mon Aug 28 19:55:40 PDT 2017,,,,57,100% (50/50),100% (50/50),100% (50/50),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/sexZ6VnZ9yc_020.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":20.53,""start_time"":18.05},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":39.89,""start_time"":32.03},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0}]}]",x,
3OWZNK3RYL2YYVX5WO19VO5IZOB2U2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3F6KKYWMNCEBTZ96MEE61WZEZ0QNDB,A1YGSIQI52QT9L,Submitted,Mon Aug 21 20:21:01 PDT 2017,Mon Aug 21 20:21:59 PDT 2017,Mon Aug 28 20:21:59 PDT 2017,,,,58,100% (48/48),100% (48/48),100% (48/48),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/sexZ6VnZ9yc_020.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":20.22,""start_time"":15.71},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":38.76,""start_time"":31.55},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0}]}]",x,
3OWZNK3RYL2YYVX5WO19VO5IZOB2U2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3HPZF4IVNN6V0676TKS6Y6F3IJACYG,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 16:49:01 PDT 2017,Mon Aug 21 16:50:13 PDT 2017,Mon Aug 28 16:50:13 PDT 2017,,,,72,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/sexZ6VnZ9yc_020.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":20.38,""start_time"":12.58},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":38.82,""start_time"":31.65},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":0,""start_time"":0}]}]",x,
3OWZNK3RYL2YYVX5WO19VO5IZOB2U2,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3KXIR214I5T24H1K7KFT642ABR624K,A1A8MV3CZHDADG,Submitted,Mon Aug 21 14:15:34 PDT 2017,Mon Aug 21 14:17:17 PDT 2017,Mon Aug 28 14:17:17 PDT 2017,,,,103,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/sexZ6VnZ9yc_020.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":20.34,""start_time"":17.72},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":38.75,""start_time"":31.79}]}]",x,
3VCK0Q0PO5RE7VAIK0L9Y5K9UUY0NO,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,36H9ULYP637C8TWHYMH4WPLI2S0JFB,A2KQHXV49W75I4,Submitted,Mon Aug 21 19:01:33 PDT 2017,Mon Aug 21 19:03:51 PDT 2017,Mon Aug 28 19:03:51 PDT 2017,,,,138,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_061.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.35,""start_time"":5.62},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.04,""start_time"":21.98},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":33.43,""start_time"":28.34}]}]",x,
3VCK0Q0PO5RE7VAIK0L9Y5K9UUY0NO,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3GLB5JMZFY85J7SKZA1BBCQHYL0GDM,A1A8MV3CZHDADG,Submitted,Mon Aug 21 12:57:35 PDT 2017,Mon Aug 21 13:00:34 PDT 2017,Mon Aug 28 13:00:34 PDT 2017,,,,179,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_061.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":9.31,""start_time"":6.55},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.62,""start_time"":21.8},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":32.67,""start_time"":28.61}]}]",x,
3VCK0Q0PO5RE7VAIK0L9Y5K9UUY0NO,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3Q5ZZ9ZEVPSVMF791674LNLRXOU58Y,A1YGSIQI52QT9L,Submitted,Mon Aug 21 20:29:42 PDT 2017,Mon Aug 21 20:30:38 PDT 2017,Mon Aug 28 20:30:38 PDT 2017,,,,56,100% (48/48),100% (48/48),100% (48/48),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_061.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":9.47,""start_time"":3.86},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":25.56,""start_time"":21.72},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":32.65,""start_time"":28.61}]}]",x,
3VCK0Q0PO5RE7VAIK0L9Y5K9UUY0NO,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3S96KQ6I9NH9OCEQJA0IAV56OHATDE,A2H9COVN7HMNLL,Submitted,Mon Aug 21 18:47:32 PDT 2017,Mon Aug 21 18:49:03 PDT 2017,Mon Aug 28 18:49:03 PDT 2017,,,,91,100% (1/1),100% (1/1),100% (1/1),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_061.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""back"",""slow_motion"":false,""stop_time"":11.69,""start_time"":7.29},{""cam_view"":""back"",""slow_motion"":false,""stop_time"":12.14,""start_time"":8.23},{""cam_view"":""back"",""slow_motion"":false,""stop_time"":12.88,""start_time"":8.74}]}]",,You only label one or less instance which doesn't meet our demand.
3VCK0Q0PO5RE7VAIK0L9Y5K9UUY0NO,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3XXU1SWE8N8AAWEN1YL60JVV64J0AC,ARGR4AJESGHHP,Submitted,Mon Aug 21 20:53:50 PDT 2017,Mon Aug 21 21:05:24 PDT 2017,Mon Aug 28 21:05:24 PDT 2017,,,,694,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/ZAmJsIcfFOA_061.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":10.06,""start_time"":0},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":27.09,""start_time"":21.45},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":33.64,""start_time"":28.71}]}]",x,
37Y5RYYI0PIJKY8YV8R26DHQR0QSXM,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,30OG32W0SVOGL5N6I9PQ7EHZZ9ZENX,A1XFKXBVIOX93M,Submitted,Mon Aug 21 11:30:25 PDT 2017,Mon Aug 21 11:35:51 PDT 2017,Mon Aug 28 11:35:51 PDT 2017,,,,326,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_028.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":14.76,""start_time"":13.07},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":34.31,""start_time"":29.17},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":39.5,""start_time"":36.32}]}]",x,
37Y5RYYI0PIJKY8YV8R26DHQR0QSXM,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3AAPLD8UCDUQ0SJS56J81GK4G7NTH3,A1A8MV3CZHDADG,Submitted,Mon Aug 21 12:35:38 PDT 2017,Mon Aug 21 12:38:21 PDT 2017,Mon Aug 28 12:38:21 PDT 2017,,,,163,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_028.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":16.23,""start_time"":12.23},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":35.23,""start_time"":27.23},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":39.94,""start_time"":35.94}]}]",x,
37Y5RYYI0PIJKY8YV8R26DHQR0QSXM,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3KXIR214I5T24H1K7KFT642ABR424I,A2GEEAIW2BIMEH,Submitted,Mon Aug 21 18:32:45 PDT 2017,Mon Aug 21 18:35:09 PDT 2017,Mon Aug 28 18:35:09 PDT 2017,,,,144,0% (0/0),0% (0/0),0% (0/0),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_028.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":16.07,""start_time"":5.72},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":36.52,""start_time"":27.86},{""cam_view"":""side"",""slow_motion"":false,""stop_time"":40.5,""start_time"":36.5}]}]",x,
37Y5RYYI0PIJKY8YV8R26DHQR0QSXM,3JEJVC0BACP0ACQ5IL1815R6EAPNK8,Record the start time and stop time of all diving actions in a 1min video,Record the start time and stop time of all diving instances in a ~1min video,"video, segmentation, label",$0.05,Mon Aug 21 11:25:02 PDT 2017,5,BatchId:2913769;OriginalHitTemplateId:920937336;,3600,604800,Mon Aug 28 11:25:02 PDT 2017,,,3SUWZRL0MZQ8EKHEJS3953VD4LW6E5,A1GQ7RCLMXLYV0,Submitted,Mon Aug 21 17:02:04 PDT 2017,Mon Aug 21 17:03:51 PDT 2017,Mon Aug 28 17:03:51 PDT 2017,,,,107,100% (16/16),100% (16/16),100% (16/16),http://svcl.ucsd.edu/~yingwei/internal/diving_share/firstphase/video_first10/egsanPCCIzQ_028.mp4,"[{""action1"":"""",""action2"":"""",""action3"":"""",""action4"":"""",""athelete_name"":"""",""cam_view"":"""",""position"":"""",""slow_motion"":false,""start_time"":-1,""stop_time"":-1,""dive"":"""",""difficulty"":0,""comment"":"""",""score_time"":-1,""exe_score"":"""",""instances"":[{""cam_view"":""side"",""slow_motion"":false,""stop_time"":15.25,""start_time"":4.64},{""cam_view"":""side"",""slow_motion"":true,""stop_time"":34.61,""start_time"":27.43},{""cam_view"":""top"",""slow_motion"":true,""stop_time"":39.79,""start_time"":36.17}]}]",x,
